assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
101085,200,55,78100,255,255,255,1903,255,1,255,255,2,-34,1,2,255,255,255,255,Racing Club de Avellaneda,1,0,-1,1,0,210513,0,9,-1,50,0,1,0,3,0,7,0,1,42500,0,0,30,50,110093,0,1,72,1,73,72,73,2,-58,0,73,1,-1,73,1,1,0,210513,263176,2,210513,1,0,0,5,210513,7,101085,0,4235272,0,2,0,0,223249,1,1,5,0,210513,18,0,1,0,73,39,50,6,-3,210513,0,210513,7,7,0,316,0,-1,528392,73
101088,63,31,70000,255,255,255,1910,255,31,255,116,1,-34,63,1,255,255,255,255,Vélez Sarsfield,116,0,-1,1,0,219553,0,8,-1,60,0,2,3,4,0,5,0,1,49540,5,0,82,50,1013,0,1,70,3,70,70,72,2,-58,3,70,1,-1,70,1,1,0,219553,132240,2,219553,1,0,0,4,221053,9,101088,0,303248,0,2,0,0,219553,1,0,3,0,219553,10,0,1,0,70,39,50,8,-3,219553,0,219553,7,6,0,316,0,-1,4198544,72
101099,26,210,28500,255,112,255,1927,30,210,30,30,1,3,26,1,30,30,255,112,América de Cali,30,0,-1,1,0,221306,0,7,-1,60,0,2,1,4,0,7,0,1,36000,0,0,91,50,1318,0,1,68,3,69,68,69,2,-76,1,70,1,-1,70,1,1,0,221306,139336,1,221306,0,0,0,2,221306,4,101099,0,282696,0,2,0,0,176619,2,1,3,0,221306,15,0,1,0,69,74,50,6,-5,176619,0,221306,7,5,0,316,0,-1,4196424,69
101100,127,13,47500,250,112,250,1947,30,13,30,64,1,6,127,1,30,30,250,112,Atlético Nacional,64,0,-1,1,0,202558,4,10,-1,50,0,1,0,4,0,7,0,1,44739,0,0,310,40,101103,0,1,69,3,69,69,69,2,-75,0,70,1,-1,70,1,1,0,202558,132100,2,245687,2,0,5,4,245687,6,101100,0,279556,0,2,0,0,186521,1,0,5,0,202558,17,0,1,0,69,66,70,4,-5,202558,0,202558,7,7,0,316,0,-1,4202500,69
101101,30,224,41500,255,1,255,1924,1,224,1,34,1,10,30,1,1,1,255,1,Junior de Barranquilla,34,0,-1,3,0,242573,0,8,-1,50,0,2,3,4,0,5,0,1,46692,0,0,40,50,101100,0,0,71,1,71,71,75,2,-74,3,70,1,-1,70,1,1,0,219160,66816,1,242573,0,0,2,2,242573,4,101101,0,106752,0,2,0,1,214343,1,1,6,0,242573,9,0,1,0,71,74,50,2,-5,207664,0,242573,7,6,0,316,0,-1,135424,75
101103,6,226,32000,171,112,46,1913,30,226,30,18,1,6,6,1,30,30,96,112,Independiente Medellín,7,0,-1,1,0,230638,0,7,-1,50,0,1,0,0,0,6,0,1,44739,0,0,310,50,101100,0,1,70,3,70,70,70,2,-75,0,70,1,-1,70,1,1,0,230638,132416,1,230638,0,0,3,2,259111,5,101103,0,279872,0,2,0,0,245998,1,1,5,0,230638,6,0,1,0,70,74,50,3,-5,273655,0,230638,7,5,0,316,0,-1,4202816,70
101105,68,39,44500,255,1,255,1946,1,1,1,144,1,4,1,1,1,1,255,1,Millonarios,1,0,-1,1,0,214378,0,9,-1,50,0,2,0,0,0,6,0,1,36343,0,1,59,50,1318,0,1,72,1,71,72,72,2,-74,0,68,1,-1,68,1,1,0,245256,132225,1,214378,0,0,3,6,214378,6,101105,0,279681,0,2,0,0,214378,1,1,4,0,214378,16,0,1,0,71,74,50,2,-5,231862,0,214378,7,5,0,316,0,-1,4202625,72
101108,255,255,52500,42,249,36,1902,248,201,249,255,1,-25,57,1,249,248,40,249,Olimpia Asunción,119,0,-1,1,0,248873,0,10,-1,50,0,2,2,4,0,7,0,0,22000,0,0,771,60,112716,0,1,67,0,69,67,69,2,-57,2,66,1,-1,66,0,1,0,248873,132096,1,248873,3,0,1,2,248873,5,101108,0,286720,0,2,0,1,254601,1,0,3,0,248873,46,0,1,0,69,74,60,5,-4,184252,0,248873,7,7,0,316,0,-1,4198400,69
101110,30,30,43200,1,249,253,1891,248,30,249,30,1,-34,30,1,249,248,202,249,Peñarol,30,0,-1,3,0,252935,0,9,-1,60,0,2,1,4,0,7,0,1,40700,18,1,795,60,111325,0,1,71,3,70,71,71,2,-56,1,69,1,-1,69,1,1,0,252935,73744,1,201508,5,0,0,2,201508,8,101110,0,118800,0,2,0,0,201508,2,1,5,0,252935,51,0,1,0,70,74,80,4,-3,252935,0,252935,7,7,0,316,0,-1,133136,71
101112,255,255,193500,88,1,0,1974,1,150,1,255,1,49,200,1,1,1,34,1,Vancouver Whitecaps,255,0,-1,2,0,208919,4,4,-1,36,0,1,1,6,0,4,1,0,22120,5,1,508,30,111144,2,1,68,15,69,68,73,2,-123,1,68,0,-1,68,1,0,0,208919,1056836,0,208919,0,0,0,3,208919,5,101112,0,1101892,0,2,0,0,208919,2,1,2,0,208919,0,0,6,0,69,41,50,3,-8,208919,0,208919,2,2,0,316,0,-1,1050692,74
105035,87,248,0,255,66,255,1889,35,244,66,23,3,52,124,3,66,35,255,66,Holland,34,0,-1,1,0,202556,4,10,-1,50,0,2,3,4,0,0,0,0,55885,0,1,0,50,1337,0,1,82,1,82,82,82,2,4,3,83,0,-1,83,1,0,0,202556,263296,0,202556,0,0,0,1,202556,0,105035,0,4228224,0,2,0,0,203376,1,0,3,0,202556,0,0,4,0,82,66,70,0,1,202556,0,202556,2,8,0,366,0,-1,532608,82
110062,0,201,8000,255,0,255,1930,180,180,0,0,2,41,0,2,0,180,255,0,Girona FC,0,0,-1,1,0,228813,0,1,-1,50,0,2,0,4,0,3,0,0,14642,0,2,185,40,452,0,1,80,1,79,82,79,2,2,0,78,2,-1,79,2,0,0,228813,263296,1,228813,0,0,0,4,228813,3,110062,0,4195456,0,2,0,0,228813,1,0,5,0,228813,0,0,4,0,79,29,60,2,1,242458,0,228813,2,1,0,366,0,-1,532608,79
110069,0,200,2500,1,110,1,1927,110,12,110,0,1,42,8,1,110,110,1,110,CD Mirandés,8,0,-1,3,0,266157,0,3,-1,50,1,2,3,4,0,3,0,0,6900,0,2,318,50,463,0,1,66,1,66,65,67,2,-2,3,65,0,-1,65,0,0,0,266157,66816,0,266157,0,0,0,4,266157,2,110069,0,66816,0,2,0,0,266157,1,0,3,0,266157,0,0,4,0,66,31,60,5,1,265396,0,266157,2,1,0,316,0,-1,139520,67
110072,255,255,2800,50,255,227,1964,255,0,255,255,1,45,83,1,255,255,23,255,ASC Oțelul Galați,156,0,-1,1,0,275648,0,3,-1,50,0,2,3,4,1,4,0,0,13500,0,1,933,50,310,0,1,63,0,62,63,62,2,28,3,62,1,-1,62,1,0,0,275648,262272,0,216800,0,0,0,2,229608,3,110072,0,4194432,0,2,0,0,216800,0,0,2,0,275648,1,0,5,0,62,180,50,5,2,216800,0,275648,2,1,0,316,0,-1,524416,62
110075,90,30,6200,30,50,30,1920,40,250,130,180,1,44,250,1,130,40,30,50,Farul Constanța,250,0,-1,1,0,248680,0,9,-1,50,0,2,3,4,0,4,0,0,4554,0,1,871,50,113182,0,1,67,1,66,67,60,2,28,3,66,1,-1,66,1,0,0,248680,263552,0,239116,0,0,1,3,248680,10,110075,0,4228480,0,2,0,1,247963,1,1,4,0,248680,2,0,5,0,66,180,60,6,2,247963,0,248680,2,4,0,316,0,-1,532864,60
110078,215,230,3200,204,30,30,1924,30,30,30,50,1,44,30,1,30,30,30,30,Petrolul Ploiești,30,0,-1,1,0,260183,0,5,-1,40,0,1,3,4,0,4,0,0,15073,0,1,904,50,310,0,1,64,1,65,64,66,2,26,3,65,1,-1,65,1,0,0,260183,4194368,0,260183,0,0,3,2,220177,4,110078,0,540736,0,2,0,0,220177,0,1,2,0,260183,3,0,5,0,65,180,50,7,2,273527,0,260183,2,2,0,316,0,-1,524352,66
110081,132,37,0,255,110,255,1880,20,24,70,50,1,54,150,1,70,20,255,110,Northern Ireland,55,0,-1,1,0,203570,0,10,-1,50,0,2,3,4,0,0,0,0,18000,0,0,0,60,1355,0,1,69,1,70,69,66,2,-5,3,73,0,-1,73,0,0,0,203570,270664,0,203570,0,0,0,1,203570,0,110081,0,4215112,0,2,0,0,169588,2,0,2,0,203570,0,0,3,0,70,190,60,0,0,186562,0,203570,2,2,0,316,0,-1,526664,66
110093,1,206,182300,26,255,206,1904,255,255,255,26,1,-34,255,1,255,255,1,255,Independiente,255,0,-1,1,0,214968,0,9,-1,40,0,1,2,5,0,7,0,1,42069,0,0,30,50,101085,0,1,72,1,72,72,73,2,-58,2,71,1,-1,71,1,1,0,215057,139540,2,215057,7,0,0,5,215057,6,110093,2,315668,0,2,0,0,215057,2,1,3,0,214968,16,0,1,0,72,39,70,10,-3,215057,0,214968,7,8,0,316,0,-1,4196628,73
110176,1,1,2900,255,255,255,1970,255,1,255,1,1,48,1,1,255,255,255,255,SSV Ulm 1846,1,0,-1,1,0,269964,0,1,-1,50,0,2,2,3,2,2,0,0,19500,0,1,931,60,36,0,1,64,3,65,67,64,2,10,2,64,1,-1,64,1,0,0,269964,262208,0,224430,0,0,0,1,269964,3,110176,0,4194368,0,2,0,0,231555,0,0,2,0,269964,0,0,4,0,64,57,50,8,1,231555,0,269964,2,1,0,316,0,-1,524352,66
110178,1,1,10205,255,255,255,1916,255,58,1,1,1,49,127,1,255,1,255,1,SV Sandhausen,138,0,-1,1,0,179516,4,9,-1,40,0,2,1,4,0,1,0,0,15414,0,1,426,50,1832,0,1,66,3,66,66,65,2,8,1,65,1,-1,65,1,0,0,209485,270408,1,209485,0,0,0,2,209485,1,110178,0,4198472,0,2,0,1,209485,2,0,3,0,209485,0,0,4,0,65,57,50,6,1,179516,0,179516,2,1,0,316,0,-1,526408,65
110242,120,36,2000,255,250,255,1919,250,1,245,60,1,43,1,1,250,245,255,245,Racing de Ferrol,1,0,-1,1,0,252865,0,1,-1,40,0,2,1,4,0,1,0,0,12043,0,2,926,60,450,0,1,69,1,68,68,69,2,-8,1,66,0,-1,66,0,0,0,233071,262208,0,252865,0,0,0,4,233071,7,110242,0,4210752,0,2,0,0,172716,0,0,3,0,233071,0,0,4,0,68,31,70,5,1,189661,0,252865,2,1,0,316,0,-1,524352,73
110313,18,199,3300,255,1,255,1968,1,240,1,36,1,53,18,1,1,1,255,1,Accrington Stanley,36,0,-1,3,0,243696,0,4,-1,60,0,2,2,4,0,1,0,0,5057,1,0,4,60,357,0,2,61,1,61,61,57,2,-2,2,60,0,-1,60,1,0,0,243696,2105416,0,243696,0,0,0,2,167512,7,110313,0,2117704,0,2,0,0,187782,2,0,2,0,243696,0,0,3,0,61,55,60,9,0,243696,0,243696,2,1,0,316,0,-1,2099272,57
110321,217,246,17000,179,1,1,1995,1,247,1,87,1,43,217,1,1,1,113,1,Pau FC,97,0,-1,1,0,183256,0,3,-1,50,0,2,1,4,0,1,0,0,4031,38,0,816,60,1809,0,1,67,3,66,66,67,2,0,1,66,1,-1,67,0,0,0,183256,132096,0,183256,0,0,0,2,183256,2,110321,0,286720,0,2,0,0,198517,1,0,4,0,183256,0,0,4,0,67,88,60,8,1,244736,0,183256,2,1,0,316,0,-1,4198400,66
110329,71,96,34200,255,71,255,1910,96,226,52,52,1,53,1,1,52,96,255,71,FC St. Pauli,26,0,-1,1,0,233125,0,8,-1,40,0,1,0,4,0,6,0,0,29546,0,1,205,60,28,0,1,72,1,71,72,69,2,9,0,71,1,-1,70,1,0,0,222369,270336,1,233125,0,0,0,2,233125,4,110329,0,4214784,0,2,0,0,211378,2,0,3,0,222369,0,0,4,0,70,51,50,7,1,233125,0,233125,2,1,0,316,0,-1,526336,70
110373,29,131,70000,255,76,255,1919,30,209,190,28,2,40,171,2,190,30,255,76,Salernitana,46,0,-1,2,0,173221,0,3,-1,50,0,2,1,4,0,5,0,0,31300,8,1,416,50,116365,0,1,73,3,73,72,72,2,14,1,71,1,-1,72,1,0,0,173221,1056768,1,173221,0,0,0,2,173221,4,110373,0,1101824,0,2,0,0,179847,2,0,4,0,173221,0,0,4,0,74,72,70,4,1,173221,0,173221,2,1,0,366,0,-1,1050624,71
110374,8,57,270000,255,8,255,1926,57,217,142,142,2,43,43,2,142,57,255,8,Fiorentina,38,0,-1,1,0,189125,0,6,-1,50,0,2,1,4,0,6,0,0,43147,39,1,162,40,45,0,1,78,1,78,78,78,2,11,1,74,1,-1,74,1,0,0,201389,263176,1,189125,0,0,6,3,201389,8,110374,0,4218888,0,2,0,0,201389,1,1,6,0,189125,2,0,4,0,78,72,60,4,1,240690,0,189125,2,5,0,366,0,-1,528392,79
110394,180,49,7500,23,255,213,1957,255,255,255,233,1,-34,255,1,255,255,33,255,Arsenal de Sarandí,255,0,-1,1,0,223615,0,3,-1,40,0,2,1,4,0,3,0,1,16300,0,0,435,40,111710,0,1,67,3,66,67,63,2,-58,1,66,1,-1,66,1,1,0,223615,139264,2,215060,0,0,1,2,215060,4,110394,1,266240,0,2,0,0,261152,2,1,2,0,223615,1,0,1,0,66,39,50,9,-3,215020,0,223615,7,3,0,316,0,-1,4196352,63
110395,40,117,54700,52,255,117,1915,255,255,255,52,2,-34,255,2,255,255,40,255,Lanús,255,0,-1,1,0,264323,0,6,-1,60,0,2,3,4,0,4,0,1,47027,0,0,262,60,110404,0,1,72,1,71,72,72,2,-58,3,70,1,-1,70,1,1,0,264323,263176,2,219174,0,0,0,4,235467,8,110395,1,4235272,0,2,0,0,214226,1,0,5,0,264323,2,0,1,0,71,39,60,6,-3,235467,0,264323,7,5,0,316,0,-1,528392,72
110396,1,1,24000,21,255,225,1903,255,2,255,1,1,-32,2,1,255,255,11,255,Newell's Old Boys,2,0,-1,1,0,178562,0,7,-1,50,0,1,0,4,0,6,0,1,42000,0,0,409,50,110580,0,1,69,3,70,69,69,2,-60,0,69,1,-1,69,1,1,0,178562,263192,2,178562,0,0,0,3,178562,9,110396,0,4228120,0,2,0,0,178562,1,0,5,0,178562,6,0,1,0,70,39,60,7,-3,178562,0,178562,7,4,0,316,0,-1,532504,69
110404,153,1,15300,255,255,255,1896,255,210,255,51,1,-34,97,1,255,255,255,255,Banfield,13,0,-1,1,0,261691,0,5,-1,50,0,1,2,4,0,3,0,1,34901,0,0,35,60,110395,0,1,67,3,68,67,69,2,-58,2,68,1,-1,68,1,1,0,261691,139592,2,261691,0,0,0,3,261691,9,110404,0,282952,0,2,0,0,240457,2,0,4,0,261691,1,0,1,0,68,39,70,5,-3,261161,0,261691,7,3,0,316,0,-1,4196680,69
110406,1,1,23500,31,10,228,1905,10,1,10,1,1,-31,1,1,10,10,21,10,Colón,1,0,-1,1,0,273017,0,5,-1,40,0,2,1,4,0,5,0,1,32210,0,0,431,40,111716,0,1,65,3,67,65,66,2,-60,1,69,1,-1,69,1,1,0,273017,270596,2,253218,0,0,0,2,253218,5,110406,0,4215044,0,2,0,0,214763,2,1,3,0,273017,0,0,1,0,67,39,50,7,-3,198783,0,273017,7,3,0,316,0,-1,526596,66
110456,7,241,21000,250,1,250,1913,1,240,1,9,1,50,1,1,1,1,250,1,Valenciennes FC,1,0,-1,1,0,199537,4,3,-1,50,0,2,3,4,0,2,0,0,24926,0,1,505,40,65,0,1,64,3,64,63,64,2,3,3,63,1,-1,65,0,0,0,199537,132160,1,203910,0,0,0,5,203910,8,110456,0,303168,0,2,0,0,199537,1,0,3,0,199537,0,0,4,0,65,88,70,8,1,199537,0,199537,2,1,0,316,0,-1,4198464,64
110468,30,223,40000,168,120,59,1911,120,223,120,35,2,49,30,2,120,120,94,120,Viktoria Plzeň,35,0,-1,1,0,251221,0,9,-1,50,0,2,3,4,0,5,0,0,11700,0,1,699,60,266,0,1,71,1,73,71,73,2,13,3,73,1,-1,73,1,0,0,251221,132160,0,251221,0,0,1,1,251221,4,110468,0,286784,0,2,0,1,251221,1,0,2,0,251221,6,0,5,0,73,66,60,6,1,244793,0,251221,2,4,0,316,0,-1,4198464,73
110482,10,226,4890,250,190,250,1966,190,10,190,26,1,51,10,1,190,190,250,190,Hallescher FC,10,0,-1,2,0,270014,0,5,-1,70,0,2,0,4,2,3,0,0,15057,1,1,619,50,110588,0,1,65,3,64,64,63,2,11,0,64,1,-1,64,1,0,0,270014,131072,1,270014,0,0,0,2,270014,4,110482,0,147456,0,2,0,0,238642,0,0,4,0,270014,0,0,4,0,64,57,60,8,1,270014,0,270014,2,1,0,316,0,-1,262144,63
110500,98,1,9372,1,93,255,1895,40,225,30,173,1,52,1,1,177,240,204,220,Eintracht Braunschweig,15,0,-1,1,0,232406,4,2,-1,40,0,2,2,4,2,4,0,0,23325,38,1,68,40,485,0,1,67,1,66,67,67,2,10,2,66,1,-1,68,1,0,0,232406,263174,1,232406,0,0,0,2,232406,6,110500,0,4251654,0,2,0,0,232406,1,1,2,0,232406,1,0,4,0,67,51,50,5,1,251961,0,232406,2,1,0,316,0,-1,528390,66
110501,254,254,2250,1,255,1,1924,255,240,185,254,1,51,240,1,255,185,1,185,SC Verl,240,0,-1,3,0,240891,0,2,-1,60,0,2,0,4,0,1,0,0,15000,0,1,820,60,487,0,1,64,1,64,64,64,2,8,0,63,1,-1,64,1,0,0,244091,2098304,0,240891,0,0,0,1,240891,5,110501,0,2098304,0,2,0,0,238634,1,0,2,0,244091,0,0,4,0,64,57,50,8,1,258547,0,244091,2,1,0,316,0,-1,2105472,66
110502,78,1,49980,255,180,255,1898,180,1,255,158,1,49,32,1,180,50,255,50,SV Darmstadt 98,91,0,-1,2,1,199413,0,1,-1,50,0,1,3,4,0,4,0,0,17810,3,1,132,50,1824,0,1,71,3,70,70,70,2,8,3,68,1,-1,70,1,0,0,199413,139264,1,199413,0,0,0,3,199413,2,110502,0,151552,0,2,0,0,209987,2,1,2,0,199413,0,0,4,0,71,49,60,6,1,199413,0,199413,2,1,0,316,0,-1,264192,69
110532,66,1,3780,1,180,1,1907,180,255,10,146,1,49,255,1,180,10,1,10,SV Waldhof Mannheim,255,0,-1,1,0,224395,0,8,-1,50,0,2,2,4,3,4,0,0,25721,26,1,735,50,29,0,1,64,0,64,62,69,2,8,2,64,1,-1,64,1,0,0,224395,4202560,1,224395,0,0,0,2,224395,5,110532,0,544832,0,2,0,0,239181,2,0,4,0,224395,0,0,4,0,64,57,60,7,1,224395,0,224395,2,1,0,316,0,-1,526400,67
110556,2,197,75000,78,79,20,1893,39,255,101,7,2,44,255,2,101,39,33,79,Genoa,255,0,-1,3,0,238004,0,2,-1,60,0,2,1,4,0,5,0,0,36599,0,1,180,50,1837,0,1,74,1,74,74,77,2,8,1,71,1,-1,72,1,0,0,201144,73733,1,238004,0,0,1,4,201144,6,110556,0,102405,0,2,0,0,201144,2,0,3,0,238004,9,0,4,0,74,72,60,4,1,238004,0,238004,2,2,0,366,0,-1,133125,77
110580,41,2,30000,1,255,249,1889,255,2,255,118,1,-32,41,1,255,255,200,255,Rosario Central,118,0,-1,2,0,226797,0,7,-1,50,0,2,3,4,0,6,0,1,39657,27,0,409,70,110396,0,1,71,0,71,71,69,2,-60,3,71,1,-1,71,1,1,0,226797,132232,2,226797,0,0,1,5,226797,8,110580,0,188552,0,2,0,0,216033,1,0,5,0,226797,4,0,1,0,71,39,70,6,-3,226797,0,226797,7,4,0,316,0,-1,266376,69
110588,105,1,9615,116,210,1,1965,210,255,210,176,1,52,255,1,210,210,60,210,1. FC Magdeburg,255,0,-1,1,0,233520,0,2,-1,70,0,2,3,4,2,5,0,0,22000,0,1,612,60,110482,0,1,69,1,68,68,68,2,11,3,67,1,-1,68,1,0,0,233520,132112,1,233520,0,0,0,2,233520,4,110588,0,303120,0,2,0,0,234860,1,0,7,0,233520,0,0,4,0,68,51,70,6,1,233520,0,233520,2,1,0,316,0,-1,4198416,69
110636,6,227,54300,255,1,255,1895,1,210,1,19,1,51,22,1,1,1,255,1,Fortuna Düsseldorf,35,0,-1,1,0,252903,0,7,-1,36,0,2,1,4,0,4,0,0,54600,1,1,147,40,31,0,1,71,1,71,72,70,2,6,1,70,1,-1,70,1,0,0,252903,4202564,3,252903,0,0,2,8,252903,3,110636,0,544836,0,2,0,0,199779,2,1,2,0,252903,1,0,4,0,70,51,50,4,1,256948,0,252903,2,1,0,316,0,-1,526404,70
110645,40,255,4400,1,180,1,2010,180,255,180,50,1,50,255,1,180,180,1,180,Viktoria Köln,255,0,-1,1,0,243932,0,7,-1,50,0,2,1,4,3,2,0,0,10001,0,1,249,50,31,0,1,65,3,64,65,64,2,7,1,65,1,-1,65,1,0,0,243932,263168,1,276320,0,0,0,2,243932,3,110645,0,4228096,0,2,0,0,217841,1,0,3,0,276320,0,0,4,0,64,57,60,3,1,251500,0,243932,2,1,0,316,0,-1,532480,64
110676,230,255,5509,1,230,1,1909,230,245,230,1,1,51,255,1,230,230,1,230,Borussia Dortmund II,1,0,-1,1,0,211825,0,2,-1,50,0,2,2,4,0,1,0,0,9999,0,1,141,50,1825,0,1,64,3,63,65,64,2,7,2,63,1,-1,63,1,0,0,211825,4202624,0,211825,0,0,0,2,211825,10,110676,0,561280,0,2,0,0,262635,2,0,3,0,211825,0,0,4,0,63,57,50,4,1,264215,0,211825,2,1,0,316,0,-1,526464,63
110691,1,228,4930,1,255,1,1904,255,253,255,43,1,47,254,1,255,255,1,255,SC Freiburg II,255,0,-1,2,0,271984,4,1,-1,60,0,2,0,4,0,1,0,0,24000,0,1,168,50,1832,0,1,63,3,63,63,63,2,7,0,62,1,-1,62,1,0,0,266446,132096,0,266446,0,0,0,2,266446,10,110691,0,148480,0,2,0,0,270083,1,0,3,0,266446,0,0,4,0,63,57,60,5,1,243537,0,271984,2,1,0,316,0,-1,270336,63
110720,51,51,6500,255,160,255,1938,160,0,160,255,1,48,0,1,160,160,255,160,Blau-Weiß Linz,0,0,-1,1,0,226958,0,2,-1,50,0,2,2,4,0,1,0,0,5595,0,1,639,50,252,0,1,63,0,63,63,63,2,14,2,63,1,-1,63,1,0,0,226958,4194368,0,244783,0,0,0,2,244783,4,110720,0,540736,0,2,0,0,224267,0,0,2,0,226958,0,0,8,0,63,58,50,10,1,226958,0,226958,2,1,0,316,0,-1,524352,63
110724,232,255,33000,0,204,235,1904,202,1,206,0,1,51,1,1,206,202,13,204,KV Mechelen,1,0,-1,1,0,205369,0,5,-1,40,0,1,1,4,0,4,0,1,16672,0,1,309,50,100087,0,1,68,1,69,68,71,2,4,1,68,1,-1,68,1,0,0,205369,132226,1,205369,0,0,1,5,205369,5,110724,0,286850,0,2,0,1,205369,1,1,2,0,205369,4,0,8,0,69,122,50,7,1,195065,0,205369,2,4,0,316,0,-1,4198530,71
110738,30,30,36000,142,250,1,1909,250,250,250,30,1,43,250,1,250,250,69,250,Pisa,250,0,-1,1,0,245491,0,7,-1,50,0,2,1,4,0,3,0,0,9950,0,1,570,60,110374,0,1,68,3,68,68,69,2,10,1,67,0,-1,68,1,0,0,245491,270336,2,252033,0,0,0,2,245491,5,110738,0,4198400,0,2,0,0,199174,2,0,2,0,245491,0,0,0,0,68,92,40,2,1,222959,0,245491,2,1,0,316,0,-1,526336,69
110740,2,124,5750,35,30,225,1919,30,250,30,1,1,44,250,1,30,30,168,30,Reggiana,250,0,-1,1,0,276705,0,2,-1,36,0,2,0,4,0,1,0,0,21525,0,1,935,40,50,0,1,66,3,67,66,65,2,10,0,67,1,-1,66,1,0,0,216690,262208,0,276705,0,0,0,4,276705,2,110740,0,4194368,0,2,0,0,208942,0,0,3,0,276705,0,0,4,0,67,92,30,4,1,230940,0,276705,2,1,0,316,0,-1,524352,65
110745,9,240,6200,30,120,251,1920,120,224,120,3,1,53,39,1,120,120,222,120,Jagiellonia Białystok,45,0,-1,3,0,255760,0,8,-1,60,0,1,0,4,0,4,0,0,22372,0,1,50,50,1871,0,1,66,1,65,66,66,2,23,0,65,1,-1,65,1,0,0,251486,66562,1,255760,0,0,1,2,255760,7,110745,0,90114,0,2,0,1,224336,1,0,4,0,251486,0,0,5,0,66,59,70,5,1,251486,0,255760,2,3,0,316,0,-1,135170,63
110746,0,0,7900,0,30,128,1948,30,1,30,116,1,53,1,1,120,128,0,30,Pogoń Szczecin,1,0,-1,1,0,177922,0,7,-1,60,0,2,0,4,0,5,0,0,20500,9,1,473,50,110747,0,1,67,1,67,67,68,2,14,0,68,1,-1,68,0,0,0,177922,132240,0,177922,0,0,0,1,177922,8,110746,0,263312,0,2,0,1,177922,1,0,5,0,177922,0,0,5,0,67,59,80,6,1,177922,0,177922,2,3,0,316,0,-1,4202640,67
110747,31,236,6400,255,255,255,1906,255,220,36,36,1,50,20,1,255,236,255,31,Cracovia,60,0,-1,1,0,245429,0,7,-1,60,0,2,2,4,0,4,0,0,15016,4,1,252,60,110746,0,1,66,1,66,66,65,2,19,2,66,1,-1,65,1,0,0,245429,263238,0,235005,0,0,1,1,235005,5,110747,0,4218950,0,2,0,0,244550,1,1,3,0,245429,5,0,5,0,65,59,60,2,1,245582,0,245429,2,3,0,316,0,-1,528454,68
110749,82,253,6900,255,120,255,1945,120,1,60,0,1,51,1,1,120,60,255,60,Zagłębie Lubin,1,0,-1,1,0,198046,0,7,-1,50,0,2,3,4,0,3,0,0,16086,0,1,288,50,111092,0,1,66,3,67,67,66,2,16,3,67,1,-1,65,0,0,0,198046,263248,0,198046,0,0,0,2,198046,8,110749,0,4228176,0,2,0,1,201081,1,0,3,0,198046,2,0,5,0,66,59,70,2,1,255779,0,198046,2,3,0,316,0,-1,532560,67
110750,255,255,3550,1,255,255,1945,255,30,255,255,1,46,30,1,255,255,1,255,UTA Arad,30,0,-1,1,0,276259,0,5,-1,50,0,2,3,4,0,5,0,0,12000,0,1,829,50,113378,0,1,64,3,64,64,65,2,21,3,64,1,-1,64,1,0,0,243745,132114,0,276259,0,0,2,2,276259,5,110750,0,295954,0,2,0,0,257794,1,0,5,0,276259,6,0,5,0,64,180,50,7,2,243745,0,276259,2,1,0,316,0,-1,4202514,65
