assetid,teamcolor1g,teamcolor1r,clubworth,teamcolor2b,goalnetstanchioncolor2g,teamcolor2r,foundationyear,goalnetstanchioncolor2r,teamcolor3r,goalnetstanchioncolor1b,teamcolor1b,opponentweakthreshold,latitude,teamcolor3g,opponentstrongthreshold,goalnetstanchioncolor2b,goalnetstanchioncolor1r,teamcolor2g,goalnetstanchioncolor1g,teamname,teamcolor3b,presassetone,powid,defensivestyle,hassubstitutionboard,rightfreekicktakerid,flamethrowercannon,domesticprestige,genericint2,defensivedepth,hasvikingclap,jerseytype,chancecreation,pitchcolor,pitchwear,popularity,hastifo,presassettwo,teamstadiumcapacity,stadiumgoalnetstyle,iscompetitionscarfenabled,cityid,defensivewidth,rivalteam,playsurfacetype,isbannerenabled,midfieldrating,stadiummowpattern_code,matchdayoverallrating,matchdaymidfieldrating,attackrating,playersinboxcorner,longitude,buildupplay,matchdaydefenserating,hasstandingcrowd,favoriteteamsheetid,defenserating,iscompetitionpoleflagenabled,skinnyflags,uefa_consecutive_wins,longkicktakerid,trait1vweak,iscompetitioncrowdcardsenabled,rightcornerkicktakerid,uefa_cl_wins,hassuncanthem,domesticcups,ethnicity,leftcornerkicktakerid,youthdevelopment,teamid,uefa_el_wins,trait1vequal,numtransfersin,playersinboxfk,stanchionflamethrower,stadiumgoalnetpattern,captainid,offensivestyle,personalityid,playersinboxcross,prev_el_champ,leftfreekicktakerid,leaguetitles,genericbanner,crowdregion,uefa_uecl_wins,overallrating,ballid,offensivewidth,profitability,utcoffset,penaltytakerid,pitchlinecolor,freekicktakerid,crowdskintonecode,internationalprestige,haslargeflag,trainingstadium,form,genericint1,trait1vstrong,matchdayattackrating
110676,230,255,5509,1,230,1,1909,230,245,230,1,1,51,255,1,230,230,1,230,Borussia Dortmund II,1,0,-1,3,0,224597,0,2,-1,70,0,2,1,4,0,1,0,0,9999,0,1,141,40,1825,0,1,64,3,62,64,63,2,7,1,63,1,-1,62,1,0,0,211825,73856,0,211825,0,0,0,2,211825,10,110676,0,102528,0,2,0,0,262635,2,0,3,0,211825,0,0,4,0,63,57,40,4,1,224597,0,211825,2,1,0,316,0,-1,133248,60
110691,1,228,4930,1,255,1,1904,255,253,255,43,1,47,254,1,255,255,1,255,SC Freiburg II,255,0,-1,2,0,251286,4,1,-1,60,0,2,0,4,0,1,0,0,24000,0,1,168,50,1832,0,1,62,3,62,61,63,2,7,0,61,1,-1,61,1,0,0,251286,132096,0,263841,0,0,0,2,251317,10,110691,0,148480,0,2,0,0,270083,1,0,3,0,251286,0,0,4,0,62,57,60,5,1,239121,0,251286,2,1,0,316,0,-1,270336,62
110720,51,51,6500,255,160,255,1938,160,0,160,255,1,48,0,1,160,160,255,160,Blau-Weiß Linz,0,0,-1,1,0,226958,0,2,-1,50,0,2,3,4,0,1,0,0,5595,0,1,639,50,252,0,1,62,0,63,63,61,2,14,3,63,1,-1,61,1,0,0,226958,262208,0,244783,0,0,0,2,244783,4,110720,0,4210752,0,2,0,0,224267,0,0,2,0,226958,0,0,8,0,62,58,50,10,1,226958,0,226958,2,1,0,316,0,-1,524352,62
110724,232,255,33000,0,204,235,1904,202,1,206,0,1,51,1,1,206,202,13,204,KV Mechelen,1,0,-1,1,0,205369,0,5,-1,40,0,1,1,4,0,4,0,1,16672,0,1,309,50,100087,0,1,70,1,69,70,70,2,4,1,69,1,-1,67,1,0,0,205369,132226,1,205369,0,0,1,2,205369,5,110724,0,286850,0,2,0,1,205369,1,1,2,0,205369,4,0,8,0,68,122,60,7,1,205369,0,205369,2,4,0,316,0,-1,4198530,70
110738,30,30,36000,142,250,1,1909,250,250,250,30,1,43,250,1,250,250,69,250,Pisa,250,0,-1,1,0,178007,0,7,-1,50,0,2,1,4,0,3,0,0,9950,0,1,570,60,110374,0,1,70,3,70,71,66,2,10,1,67,0,-1,67,1,0,0,178007,270336,2,178007,0,0,0,2,178007,5,110738,0,4198400,0,2,0,0,252313,2,0,2,0,178007,0,0,0,0,70,92,50,2,1,205089,0,178007,2,1,0,316,0,-1,526336,67
110740,2,124,5750,35,30,225,1919,30,250,30,1,1,44,250,1,30,30,168,30,Reggiana,250,0,-1,1,0,173146,0,2,-1,36,0,2,0,4,0,1,0,0,21525,0,1,935,40,50,0,1,67,3,67,66,67,2,10,0,64,1,-1,64,1,0,0,173146,4194368,0,173146,0,0,0,4,173146,2,110740,0,524352,0,2,0,0,173146,0,0,2,0,173146,0,0,4,0,67,92,50,4,1,173146,0,173146,2,1,0,316,0,-1,524352,66
110745,9,240,6200,30,120,251,1920,120,224,120,3,1,53,39,1,120,120,222,120,Jagiellonia Białystok,45,0,-1,1,0,255760,0,8,-1,50,0,1,0,4,0,4,0,0,22372,0,1,50,50,1871,0,1,65,1,66,65,68,2,23,0,65,1,-1,65,1,0,0,255760,132098,1,255760,0,0,1,2,255760,7,110745,0,286722,0,2,0,1,224336,1,0,4,0,215568,0,0,5,0,66,59,70,5,1,255760,0,255760,2,3,0,316,0,-1,4198402,69
110746,0,0,7900,0,30,128,1948,30,1,30,116,1,53,1,1,120,128,0,30,Pogoń Szczecin,1,0,-1,2,0,266277,0,7,-1,60,0,2,0,4,0,5,0,0,20500,9,1,473,50,110747,0,1,67,1,68,69,68,2,14,0,68,1,-1,68,0,0,0,199215,132240,0,177922,0,0,0,1,177922,8,110746,0,132240,0,2,0,1,177922,1,0,5,0,177922,0,0,5,0,67,59,80,6,1,177922,0,177922,2,3,0,316,0,-1,270480,68
110747,31,236,6400,255,255,255,1906,255,220,36,36,1,50,20,1,255,236,255,31,Cracovia,60,0,-1,1,0,248568,0,7,-1,50,0,2,2,4,0,4,0,0,15016,4,1,252,60,110746,0,1,67,1,65,67,65,2,19,2,65,1,-1,65,1,0,0,245429,263238,0,245429,0,0,1,2,244550,5,110747,0,4218950,0,2,0,0,248105,1,1,3,0,245429,5,0,5,0,65,59,60,2,1,248568,0,245429,2,3,0,316,0,-1,528454,65
110749,82,253,6900,255,120,255,1945,120,1,60,0,1,51,1,1,120,60,255,60,Zagłębie Lubin,1,0,-1,1,0,198046,0,7,-1,60,0,2,3,4,0,3,0,0,16086,0,1,288,50,111092,0,1,66,3,66,65,66,2,16,3,66,1,-1,66,0,0,0,227150,263248,0,198046,0,0,0,2,198046,8,110749,0,4228176,0,2,0,1,201081,1,0,3,0,198046,2,0,5,0,66,59,70,2,1,255779,0,198046,2,3,0,316,0,-1,532560,67
110750,255,255,3550,1,255,255,1945,255,30,255,255,1,46,30,1,255,255,1,255,UTA Arad,30,0,-1,1,0,276259,0,5,-1,50,0,2,3,4,0,5,0,0,12000,0,1,829,50,113378,0,1,64,3,63,64,64,2,21,3,64,1,-1,64,1,0,0,243745,132114,0,276259,0,0,2,2,276259,5,110750,0,295954,0,2,0,0,257794,1,0,5,0,276259,6,0,5,0,64,6,50,7,2,243745,0,276259,2,1,0,316,0,-1,4202514,62
110751,30,30,2400,255,255,255,1919,255,220,255,30,1,46,65,1,255,255,255,255,Universitatea Cluj,65,0,-1,1,0,223230,0,4,-1,50,0,2,2,4,0,5,0,0,30201,0,1,701,50,114385,0,1,65,1,65,65,65,2,23,2,66,1,-1,65,1,0,0,212048,262144,0,212226,0,0,1,2,212048,3,110751,0,4210688,0,2,0,0,212048,0,0,2,0,248057,0,0,5,0,65,6,50,7,2,212048,0,223230,2,1,0,316,0,-1,524288,65
110752,62,46,4600,255,220,255,2001,220,247,220,150,1,47,77,1,220,220,255,220,FC Botoșani,80,0,-1,1,0,251634,0,5,-1,40,0,2,1,4,0,3,0,0,7782,0,1,737,50,308,0,1,62,1,63,63,62,2,26,1,62,0,-1,63,1,0,0,251634,4195584,0,243919,0,0,0,3,251634,5,110752,0,565504,0,2,0,0,251635,1,1,3,0,251634,0,0,5,0,64,6,60,5,2,251634,0,251634,2,2,0,316,0,-1,528640,62
110765,1,1,11350,1,255,1,2003,255,255,255,255,1,37,255,1,255,1,1,1,Incheon United,255,0,-1,1,0,208636,0,4,-1,40,0,2,3,4,0,3,0,0,20300,0,1,225,70,982,0,1,68,1,67,68,69,2,126,3,66,1,-1,66,1,0,0,208636,262208,1,221643,0,0,0,5,208636,7,110765,0,4227136,0,2,0,0,207753,0,0,2,0,208636,0,0,2,0,67,42,60,6,9,223994,0,208636,4,2,0,316,0,-1,524352,69
110776,1,1,16200,1,255,255,1988,255,255,255,1,1,37,255,1,255,255,50,255,Gaziantep FK,255,0,-1,1,0,182945,0,3,-1,40,0,2,1,4,0,2,0,0,33502,0,1,176,50,101028,0,1,71,0,70,71,67,2,37,1,70,1,-1,68,0,0,0,211061,4202560,0,211061,0,0,0,3,211061,2,110776,0,544832,0,2,0,0,197937,2,1,2,0,211061,0,0,1,0,69,98,60,10,3,211061,0,211061,9,1,0,316,0,-1,526400,68
110799,185,255,2400,45,1,125,1898,1,255,1,0,1,51,175,1,1,1,60,1,Sutton United,0,0,-1,1,0,236557,0,2,-1,40,0,2,2,4,0,1,0,0,5013,18,0,285,50,112259,0,2,61,3,62,62,62,2,0,2,61,0,-1,61,0,0,0,240928,139264,0,240928,0,0,0,2,240928,1,110799,0,266240,0,2,0,0,241891,2,0,5,0,236557,0,0,3,0,61,55,50,7,0,236025,0,236557,2,1,0,316,0,-1,4196352,62
110815,255,255,2100,188,255,1,2010,255,1,255,255,1,47,1,1,255,255,120,255,Politehnica Iași,1,0,-1,1,0,275225,0,2,-1,50,0,2,3,4,0,3,0,0,11500,0,1,742,60,110752,0,1,63,3,64,63,63,2,27,3,63,1,-1,63,1,0,0,244474,4195392,0,275225,0,0,0,2,275225,4,110815,0,565312,0,2,0,0,244474,1,1,3,0,275225,0,0,5,0,63,6,60,6,2,244474,0,275225,2,1,0,316,0,-1,528448,65
110827,75,25,3900,255,255,255,1926,255,233,255,200,1,43,233,1,255,255,255,255,Real Oviedo,255,0,-1,2,0,146562,4,6,-1,60,0,2,0,4,0,4,0,0,30800,0,2,363,60,459,0,1,70,1,69,71,70,2,-5,0,68,0,-1,70,2,0,0,146562,139408,0,146562,0,0,0,4,146562,4,110827,0,151696,0,2,0,0,194996,2,0,7,0,146562,0,0,4,0,70,31,70,4,1,146562,0,146562,2,1,0,316,0,-1,264336,70
110832,0,255,50000,255,255,255,1931,255,222,255,0,2,37,0,2,255,255,255,255,Granada CF,0,0,-1,1,0,185020,0,2,-1,50,0,2,1,4,0,4,0,0,19436,0,2,193,40,449,0,1,73,1,74,73,76,2,-3,1,73,2,-1,72,2,0,0,185020,4202832,1,185020,0,0,0,2,185020,5,110832,0,528720,0,2,0,0,243431,2,0,2,0,185020,0,0,4,0,73,29,70,6,1,261204,0,185020,2,1,0,316,0,-1,526672,74
110839,70,40,4500,85,255,155,1960,255,240,255,175,1,42,240,1,255,255,55,255,SD Huesca,255,0,-1,1,0,190199,0,6,-1,40,0,2,1,4,0,2,0,0,9100,0,2,222,50,244,0,1,69,1,68,69,67,2,0,1,68,2,-1,68,2,0,0,190199,4195586,1,229654,0,0,0,4,190199,3,110839,0,549122,0,2,0,0,200519,1,0,3,0,190199,0,0,4,0,68,31,60,4,1,190199,0,190199,2,1,0,316,0,-1,528642,66
110890,20,235,2100,255,95,255,1896,1,235,60,20,1,51,20,1,60,1,255,95,Crawley Town,20,0,-1,3,0,221279,0,1,-1,60,0,1,0,4,0,1,0,0,6134,15,0,123,60,112259,0,2,60,1,60,60,59,2,0,0,61,0,-1,61,0,0,0,221279,65544,0,221279,0,0,0,2,221279,2,110890,0,65544,0,2,0,1,221106,0,0,3,0,221279,0,0,3,0,60,55,70,4,0,262831,0,221279,2,1,0,316,0,-1,131080,62
110902,230,250,2500,135,254,0,1999,254,255,254,100,1,39,215,1,254,254,50,254,Villarreal B,0,0,-1,1,0,231640,0,1,-1,50,0,2,3,4,0,3,0,0,23500,0,2,517,50,1853,0,1,67,1,66,67,64,2,0,3,66,0,-1,65,2,0,0,231640,131072,0,231640,0,0,0,4,231640,4,110902,0,311296,0,2,0,0,269638,0,0,4,0,231640,0,0,4,0,66,31,60,5,1,231640,0,231640,2,1,0,316,0,-1,4194304,65
110908,204,253,10300,20,248,247,1929,249,250,248,29,1,39,250,1,248,249,27,248,Catanzaro,250,0,-1,1,0,217338,0,2,-1,50,0,2,1,4,0,1,0,0,14650,0,1,936,50,112168,0,1,67,3,67,67,69,2,17,1,66,1,-1,66,1,0,0,217338,262144,0,217338,0,0,0,2,217338,4,110908,0,4227072,0,2,0,0,209613,0,1,2,0,217338,0,0,8,0,67,92,50,4,1,209613,0,217338,2,1,0,316,0,-1,524288,69
110953,48,225,6000,255,255,255,1918,255,1,255,42,1,-31,1,1,255,255,255,255,Instituto de Córdoba,1,0,-1,1,0,242342,0,1,-1,50,0,2,0,4,0,3,0,0,30000,0,0,120,50,111022,0,1,68,0,69,68,71,2,-64,0,67,1,-1,67,1,1,0,242342,262144,0,237993,0,0,0,3,237993,3,110953,0,4194304,0,2,0,0,228959,0,0,2,0,242342,0,0,1,0,69,39,50,7,-3,253242,0,242342,7,1,0,316,0,-1,524288,71
110955,78,5,13130,1,1,204,1951,204,255,159,159,1,31,255,1,1,5,1,78,Shanghai Shenhua,255,0,-1,1,0,222204,0,6,-1,50,0,1,2,4,0,3,0,0,72000,0,1,446,50,112540,0,1,66,1,66,67,69,2,121,2,64,0,-1,64,0,0,0,222204,270400,0,222204,0,0,5,4,222204,4,110955,0,4214848,0,2,0,0,222204,2,0,3,0,222204,3,0,2,0,66,75,50,5,8,212601,0,222204,4,3,0,316,0,-1,526400,70
110967,148,59,10400,255,249,255,1946,248,59,249,211,1,-17,148,1,249,248,255,249,Blooming,211,0,-1,1,0,175393,0,3,-1,50,0,2,3,0,0,3,0,0,38000,0,0,776,50,110970,0,1,65,2,64,65,68,2,-63,3,62,2,-1,62,2,0,0,175393,4195584,0,175393,0,0,0,4,175393,6,110967,0,549120,0,2,0,0,226148,1,0,3,0,175393,5,0,1,0,64,66,60,3,-4,253274,0,175393,7,2,0,316,0,-1,528640,68
110968,164,60,16400,124,169,8,1925,169,250,250,220,1,-16,250,1,169,250,70,250,Bolívar,250,0,-1,1,0,241131,0,10,-1,50,0,2,1,4,0,5,0,0,41143,0,0,770,60,110969,0,1,66,12,67,66,68,2,-68,1,65,1,-1,65,0,1,0,241131,270480,0,216751,0,0,4,2,216751,6,110968,0,4214928,0,2,0,0,216751,2,0,4,0,241131,30,0,1,0,67,130,50,3,-4,214835,0,241131,7,5,0,316,0,-1,526480,68
110969,196,241,14600,30,250,30,1908,250,242,250,39,1,-16,180,1,250,250,30,250,The Strongest,6,0,-1,1,0,259961,0,9,-1,40,0,2,1,0,0,5,0,0,41143,0,0,770,50,110968,0,1,67,3,67,67,69,2,-68,1,65,0,-1,65,1,1,0,259961,263424,2,200120,0,0,1,2,200120,4,110969,0,4235520,0,2,0,0,236241,1,1,3,0,259961,15,0,1,0,67,66,50,2,-4,217201,0,259961,7,4,0,316,0,-1,528640,69
110970,115,4,11200,255,249,255,1955,248,236,249,59,1,-17,218,1,249,248,255,249,Oriente Petrolero,100,0,-1,1,0,211273,0,6,-1,50,0,2,0,0,0,4,0,0,38000,0,1,776,50,110967,0,1,65,2,64,65,68,2,-63,0,63,1,-1,63,1,1,0,254375,132480,0,211273,0,0,0,2,211273,6,110970,0,279936,0,2,0,0,254375,1,1,3,0,211273,5,0,1,0,64,66,50,4,-4,220128,0,211273,7,2,0,316,0,-1,4202880,68
110975,250,250,36500,200,249,54,1937,248,255,249,250,1,-33,0,1,249,248,112,249,Universidad Católica,0,0,-1,3,0,225812,0,9,-1,40,0,2,3,4,0,6,0,1,14118,0,1,263,60,110980,0,1,68,3,69,68,71,2,-70,3,69,0,-1,69,1,1,0,225812,2098178,0,247856,0,0,4,6,247856,7,110975,0,2105346,0,2,0,0,232670,1,0,3,0,225812,16,0,1,0,69,40,70,1,-4,232670,0,225812,7,6,0,316,0,-1,2101250,71
110978,120,232,15000,250,249,250,1979,248,18,249,20,1,-26,153,1,249,248,250,249,Cobresal,81,0,-1,1,0,214429,0,4,-1,40,0,2,1,4,0,1,0,0,20752,0,0,152,50,110980,0,1,68,3,67,68,71,2,-69,1,65,1,-1,65,1,0,0,214429,139584,0,214429,0,0,1,6,214429,3,110978,0,282944,0,2,0,1,218938,2,0,2,0,214429,1,0,1,0,67,66,60,8,-4,220409,0,214429,7,2,0,316,0,-1,4196672,71
110980,255,255,44200,1,249,1,1925,248,215,249,255,1,-33,0,1,249,248,1,249,Colo-Colo,0,0,-1,3,0,216020,0,10,-1,80,0,2,3,4,0,7,0,1,47347,29,1,294,70,110975,0,1,71,3,70,71,69,2,-70,3,68,1,-1,68,1,1,0,216020,73856,0,216020,1,0,13,4,216020,8,110980,0,102528,0,2,0,0,214294,2,1,5,0,216020,33,0,1,0,70,190,80,2,-4,242971,0,216020,7,6,0,316,0,-1,133248,69
110981,248,255,35500,15,249,195,1925,248,255,249,51,1,-2,248,1,249,248,37,249,Barcelona SC Guayaquil,51,0,-1,3,0,241992,0,10,-1,60,0,2,3,4,0,7,0,1,57267,18,0,780,50,110984,0,1,71,3,71,71,73,2,-79,3,69,1,-1,69,1,1,0,241992,66688,2,241992,0,0,0,2,241992,4,110981,0,73856,0,2,0,0,215048,1,0,2,0,241992,16,0,1,0,71,66,50,4,-5,222585,0,241992,7,7,0,316,0,-1,135296,73
110982,34,224,11500,1,255,1,1971,255,254,255,26,1,-2,205,1,255,255,1,255,Deportivo Cuenca,0,0,-1,1,0,219678,0,4,-1,40,0,2,3,4,0,2,0,0,16500,0,0,917,40,110986,0,1,67,15,67,67,67,2,-79,3,66,1,-1,66,0,1,0,219678,4194368,0,219678,0,0,0,2,219678,4,110982,0,524352,0,2,0,0,219678,0,1,2,0,219678,1,0,1,0,67,66,50,6,-5,219678,0,219678,7,1,0,316,0,-1,524352,67
110984,98,34,30000,167,249,162,1929,248,34,249,238,1,-2,98,1,249,248,163,249,Emelec,238,0,-1,1,0,212944,0,8,-1,50,0,2,1,4,0,6,0,0,39059,0,0,780,50,110981,0,1,68,0,68,68,68,2,-79,1,68,2,-1,68,0,1,0,212944,139264,0,212944,0,0,0,6,212944,5,110984,0,266240,0,2,0,0,250797,2,0,2,0,212944,14,0,1,0,68,190,60,6,-5,212944,0,212944,7,6,0,316,0,-1,4196352,68
110986,255,255,28900,26,249,137,1918,248,22,249,255,1,0,36,1,249,248,8,249,LDU Quito,57,0,-1,1,0,254206,0,9,-1,70,0,2,3,0,0,6,0,1,41575,0,0,781,50,110981,0,1,71,1,71,71,71,2,78,3,70,1,-1,70,0,1,0,254206,263296,0,254206,1,0,1,2,254206,7,110986,1,4219008,0,2,0,0,251132,1,1,3,0,254206,11,0,1,0,71,130,60,5,-5,254206,0,254206,7,6,0,316,0,-1,528512,71
110987,219,252,19000,1,249,1,1945,248,217,249,4,1,0,1,1,249,248,1,249,SD Aucas,1,0,-1,1,0,253823,0,6,-1,50,0,2,1,4,0,4,0,0,18799,0,1,781,50,110986,0,1,67,10,68,67,68,2,-78,1,67,1,-1,67,1,1,0,225679,263168,0,253823,0,0,0,2,253823,5,110987,0,4202496,0,2,0,0,253223,1,1,3,0,253823,1,0,1,0,68,162,50,3,-5,246404,0,253823,7,2,0,316,0,-1,528384,68
110989,28,235,13000,1,255,1,1967,255,235,255,36,1,10,28,1,255,255,1,255,Caracas FC,36,0,-1,1,0,253867,0,9,-1,50,0,2,2,0,0,4,0,1,23940,0,0,800,40,110990,0,1,66,3,66,66,66,2,-66,2,66,1,-1,66,1,1,0,253867,4198656,1,253867,0,0,5,5,253867,4,110989,0,542976,0,2,0,0,209073,3,1,3,0,253867,12,0,1,0,66,66,50,5,-4,258290,0,253867,7,3,0,316,0,-1,526592,66
110990,184,234,13200,30,250,30,1974,250,241,250,1,1,7,232,1,250,250,30,250,Deportivo Táchira,70,0,-1,1,0,261648,0,10,-1,50,0,2,2,4,0,4,0,0,38755,0,0,801,60,110989,0,1,66,3,66,66,67,2,-72,2,66,1,-1,66,1,1,0,261648,263424,0,261648,0,0,1,4,261648,6,110990,0,4219136,0,2,0,1,261648,1,0,2,0,261648,9,0,1,0,66,66,50,5,-4,261648,0,261648,7,4,0,316,0,-1,528640,67
110993,44,4,11200,28,255,244,1987,255,245,255,91,1,42,245,1,255,255,14,255,Monagas Sport Club,245,0,-1,1,1,253905,0,6,-1,50,0,2,3,0,0,1,0,0,51796,0,1,884,50,112914,0,1,65,0,65,65,65,2,36,3,66,1,-1,66,1,1,0,253905,262144,0,253905,0,0,0,2,253905,5,110993,0,4210688,0,2,0,1,264769,0,1,2,0,253905,1,0,1,0,65,66,50,6,-4,253905,0,253905,7,1,1,316,0,-1,524288,65
110998,255,255,16200,1,1,1,1932,1,255,1,255,1,-34,255,1,1,1,1,1,Danubio FC,255,0,-1,3,0,235111,0,6,-1,50,0,2,0,4,0,3,0,0,18000,0,1,795,50,101109,0,1,67,8,67,67,67,2,-56,0,67,1,-1,67,0,1,0,235111,65536,0,235111,0,0,0,2,235111,4,110998,0,81920,0,2,0,0,235111,0,1,2,0,235111,4,0,1,0,67,66,60,6,-3,186408,0,235111,7,2,0,316,0,-1,131072,67
111004,1,1,8000,255,255,255,1923,255,1,255,1,1,25,1,1,255,255,255,255,Tacuary FBC,1,0,-1,1,0,226037,0,1,-1,50,0,2,2,4,0,3,0,0,3000,0,0,771,40,116295,0,1,64,15,63,64,61,2,57,2,62,0,-1,62,0,1,0,226037,4194304,0,226037,0,0,0,2,226037,3,111004,0,524288,0,2,0,0,273686,0,1,2,0,226037,0,0,1,0,63,66,50,1,-4,226037,0,226037,7,2,0,316,0,-1,524288,61
111008,250,250,45500,30,249,30,1905,248,250,249,250,1,-25,250,1,249,248,30,249,Libertad,250,0,-1,1,0,204699,0,9,-1,36,1,2,0,4,0,6,0,0,10100,0,0,771,50,101108,0,1,68,1,71,68,71,2,-57,0,71,2,-1,71,0,1,0,204699,263232,0,204977,0,0,1,4,204977,8,111008,0,4211776,0,2,0,0,198653,1,0,5,0,204699,23,0,1,0,71,130,60,6,-3,179752,0,204699,7,7,0,316,0,-1,532544,71
111010,36,12,30000,255,249,255,1901,248,12,249,76,1,-12,36,1,249,248,255,249,Alianza Lima,76,0,-1,1,0,264796,0,10,-1,40,0,2,1,0,0,6,0,1,35000,5,0,789,60,111013,0,1,70,3,70,70,72,2,-77,1,71,1,-1,71,1,1,0,233078,4195600,1,264796,0,0,0,2,259776,6,111010,0,541968,0,2,0,1,196434,1,1,2,0,264796,25,0,1,0,70,66,50,2,-5,233078,0,264796,7,4,0,316,0,-1,532752,72
111011,41,226,17000,77,255,35,1901,255,245,255,42,1,31,245,1,255,255,42,255,Cienciano,245,0,-1,1,0,253653,0,6,-1,50,0,2,1,0,0,3,0,0,42300,0,0,880,50,111334,0,1,68,0,67,68,69,2,30,1,66,1,-1,66,1,1,0,253653,4194624,0,253653,0,0,0,2,253653,4,111011,1,540992,0,2,0,0,253584,0,1,2,0,253653,0,0,1,0,67,66,50,4,-5,241499,0,253653,7,2,1,316,0,-1,524608,69
111013,224,123,31300,250,248,250,1955,248,4,248,251,1,-12,204,1,248,248,250,248,Sporting Cristal,255,0,-1,2,0,234180,0,9,-1,70,0,1,0,4,0,6,0,0,18000,0,0,789,50,111010,0,1,70,3,70,70,69,2,-77,0,70,1,-1,70,0,0,0,204542,132496,2,234180,0,0,0,3,234180,6,111013,0,165264,0,2,0,0,204542,1,0,2,0,234180,20,0,1,0,70,190,60,4,-5,204542,0,234180,7,5,0,316,0,-1,270736,69
111014,254,254,27530,25,248,140,1924,248,127,248,240,1,-12,28,1,248,248,22,248,Universitario de Deportes,23,0,-1,1,0,253902,0,9,-1,50,0,1,1,4,0,6,0,0,80000,0,0,789,50,111010,0,1,70,3,69,70,69,2,-76,1,69,0,-1,69,1,1,0,211274,4198480,0,211274,0,0,0,3,253902,4,111014,0,559184,0,2,0,1,186655,3,1,3,0,211274,26,0,1,0,69,66,50,3,-5,259251,0,211274,7,4,0,316,0,-1,526416,69
111019,45,235,16500,255,255,255,1904,255,0,255,46,2,-34,93,2,255,255,255,255,Argentinos Juniors,163,0,-1,3,0,246770,0,6,-1,60,0,2,3,4,0,4,0,1,25110,0,0,82,40,112689,0,1,71,1,71,71,73,2,-58,3,71,1,-1,71,1,1,0,269622,66561,2,224317,1,0,0,4,224317,8,111019,0,90113,0,2,0,0,176920,1,1,4,0,176920,3,0,1,0,71,39,60,7,-3,176920,0,246770,7,6,0,316,0,-1,135169,73
111022,154,1,10500,1,255,1,1905,255,250,255,212,1,-31,250,1,255,255,1,255,Belgrano de Córdoba,250,0,-1,1,0,273764,0,3,-1,40,0,2,2,4,0,4,0,0,30000,0,0,120,60,112670,0,1,69,3,69,69,69,2,-64,2,68,1,-1,68,1,1,0,273764,4202817,0,273764,0,0,0,3,273764,8,111022,0,545089,0,2,0,0,273768,2,0,2,0,273764,0,0,1,0,69,39,70,6,-3,224854,0,273764,7,1,0,316,0,-1,526657,69
111042,90,0,12500,255,240,255,1943,240,255,240,0,1,-16,255,1,240,240,255,240,Goiás,255,0,-1,1,0,230257,0,4,-1,40,0,2,3,4,0,3,0,0,50049,0,0,597,50,1035,0,1,68,3,69,68,70,2,-49,3,69,1,-1,69,0,0,0,230334,263168,1,230473,0,0,0,2,230473,2,111042,0,4218880,0,2,0,0,230400,1,1,2,0,230334,0,0,1,0,69,66,50,8,-3,230356,0,230257,7,3,0,316,0,-1,528384,70
111052,0,0,4400,0,225,229,1918,225,0,225,142,1,-3,50,1,225,225,1,225,Fortaleza,180,0,-1,2,0,230227,0,2,-1,60,0,2,1,4,0,1,0,0,60342,1,0,693,50,1043,0,1,71,3,71,71,71,2,-38,1,72,1,-1,72,0,0,0,230227,132352,0,230340,0,0,0,2,230340,4,111052,0,165120,0,2,0,0,230227,0,1,2,0,230227,0,0,1,0,71,66,60,8,-3,230433,0,230227,7,1,0,316,0,-1,270592,71
111065,14,144,211500,102,14,51,2004,144,237,26,26,1,41,207,1,26,144,51,14,Real Salt Lake,22,0,-1,1,0,215886,4,6,-1,50,0,2,1,4,0,4,0,0,20213,0,1,427,60,694,0,1,69,0,69,69,72,2,-112,1,67,0,-1,67,1,0,0,215886,263298,0,215886,0,0,0,5,215886,8,111065,0,4219010,0,2,0,0,215886,1,0,3,0,215886,1,0,6,0,69,189,60,6,-7,215886,0,215886,2,4,0,366,0,-1,528514,72
111083,228,255,3400,30,120,240,1973,120,30,30,30,1,50,30,1,120,30,30,30,Korona Kielce,30,0,-1,1,0,211243,0,2,-1,40,0,2,2,4,0,2,0,0,15500,0,1,246,50,111088,0,1,64,1,63,64,64,2,20,2,63,1,-1,63,1,0,0,231923,4202816,0,269343,0,0,0,2,231923,5,111083,0,545088,0,2,0,0,220616,2,0,4,0,231923,0,0,5,0,64,59,50,8,1,211243,0,231923,2,1,2,316,0,-1,526656,62
111085,255,255,3000,30,120,249,1908,120,255,120,255,1,51,255,1,120,120,25,120,ŁKS Łódź,255,0,-1,1,0,219702,0,3,-1,50,0,2,3,4,0,4,0,0,18029,0,1,751,50,1871,0,1,63,1,62,62,64,2,19,3,61,2,-1,63,1,0,0,219702,263168,0,224358,0,0,1,2,276077,5,111085,0,4202496,0,2,0,0,219702,1,1,3,0,251004,2,0,0,0,63,59,60,8,1,251004,0,219702,2,1,0,316,0,-1,528384,64
